date,ten_year_yield,two_year_yield
9/12/1975,8.57,NULL
9/15/1975,8.58,NULL
9/16/1975,8.59,NULL
9/17/1975,8.53,NULL
9/18/1975,8.5,NULL
9/19/1975,8.42,NULL
9/22/1975,8.38,NULL
9/23/1975,8.35,NULL
9/24/1975,8.31,NULL
9/25/1975,8.38,NULL
9/26/1975,8.45,NULL
9/29/1975,8.46,NULL
9/30/1975,8.48,NULL
10/1/1975,8.47,NULL
10/2/1975,8.44,NULL
10/3/1975,8.33,NULL
10/6/1975,8.3,NULL
10/7/1975,8.33,NULL
10/8/1975,8.3,NULL
10/9/1975,8.23,NULL
10/10/1975,8.15,NULL
10/13/1975,NULL,NULL
10/14/1975,8.19,NULL
10/15/1975,8.19,NULL
10/16/1975,8.07,NULL
10/17/1975,8.07,NULL
10/20/1975,8.07,NULL
10/21/1975,8.05,NULL
10/22/1975,8.05,NULL
10/23/1975,7.99,NULL
10/24/1975,8,NULL
10/27/1975,8,NULL
10/28/1975,7.99,NULL
10/29/1975,7.98,NULL
10/30/1975,7.92,NULL
10/31/1975,7.91,NULL
11/3/1975,7.97,NULL
11/4/1975,NULL,NULL
11/5/1975,7.91,NULL
11/6/1975,7.94,NULL
11/7/1975,7.91,NULL
11/10/1975,7.9,NULL
11/11/1975,NULL,NULL
11/12/1975,7.95,NULL
11/13/1975,7.97,NULL
11/14/1975,8.06,NULL
11/17/1975,8.08,NULL
11/18/1975,8.13,NULL
11/19/1975,8.14,NULL
11/20/1975,8.12,NULL
11/21/1975,8.21,NULL
11/24/1975,8.16,NULL
11/25/1975,8.16,NULL
11/26/1975,8.15,NULL
11/27/1975,NULL,NULL
11/28/1975,8.14,NULL
12/1/1975,8.12,NULL
12/2/1975,8.1,NULL
12/3/1975,8.1,NULL
12/4/1975,8.15,NULL
12/5/1975,8.13,NULL
12/8/1975,8.19,NULL
12/9/1975,8.23,NULL
12/10/1975,8.23,NULL
12/11/1975,8.16,NULL
12/12/1975,8.12,NULL
12/15/1975,8.06,NULL
12/16/1975,8,NULL
12/17/1975,7.95,NULL
12/18/1975,7.96,NULL
12/19/1975,7.88,NULL
12/22/1975,7.87,NULL
12/23/1975,7.87,NULL
12/24/1975,7.82,NULL
12/25/1975,NULL,NULL
12/26/1975,7.75,NULL
12/29/1975,7.75,NULL
12/30/1975,7.73,NULL
12/31/1975,7.76,NULL
1/1/1976,NULL,NULL
1/2/1976,7.77,NULL
1/5/1976,7.74,NULL
1/6/1976,7.64,NULL
1/7/1976,7.69,NULL
1/8/1976,7.74,NULL
1/9/1976,7.64,NULL
1/12/1976,7.63,NULL
1/13/1976,7.64,NULL
1/14/1976,7.71,NULL
1/15/1976,7.73,NULL
1/16/1976,7.79,NULL
1/19/1976,7.76,NULL
1/20/1976,7.71,NULL
1/21/1976,7.78,NULL
1/22/1976,7.8,NULL
1/23/1976,7.78,NULL
1/26/1976,7.79,NULL
1/27/1976,7.8,NULL
1/28/1976,7.83,NULL
1/29/1976,7.82,NULL
1/30/1976,7.8,NULL
2/2/1976,7.8,NULL
2/3/1976,7.82,NULL
2/4/1976,7.85,NULL
2/5/1976,7.83,NULL
2/6/1976,7.88,NULL
2/9/1976,7.86,NULL
2/10/1976,7.88,NULL
2/11/1976,7.85,NULL
2/12/1976,NULL,NULL
2/13/1976,7.82,NULL
2/16/1976,NULL,NULL
2/17/1976,7.78,NULL
2/18/1976,7.79,NULL
2/19/1976,7.8,NULL
2/20/1976,7.77,NULL
2/23/1976,7.72,NULL
2/24/1976,7.69,NULL
2/25/1976,7.68,NULL
2/26/1976,7.68,NULL
2/27/1976,7.77,NULL
3/1/1976,7.86,NULL
3/2/1976,7.82,NULL
3/3/1976,7.82,NULL
3/4/1976,7.85,NULL
3/5/1976,7.8,NULL
3/8/1976,7.76,NULL
3/9/1976,7.78,NULL
3/10/1976,7.76,NULL
3/11/1976,7.77,NULL
3/12/1976,7.71,NULL
3/15/1976,7.74,NULL
3/16/1976,7.76,NULL
3/17/1976,7.76,NULL
3/18/1976,7.73,NULL
3/19/1976,7.74,NULL
3/22/1976,7.68,NULL
3/23/1976,7.67,NULL
3/24/1976,7.65,NULL
3/25/1976,7.64,NULL
3/26/1976,7.64,NULL
3/29/1976,7.64,NULL
3/30/1976,7.65,NULL
3/31/1976,7.66,NULL
4/1/1976,7.68,NULL
4/2/1976,7.67,NULL
4/5/1976,7.62,NULL
4/6/1976,7.59,NULL
4/7/1976,7.56,NULL
4/8/1976,7.55,NULL
4/9/1976,7.52,NULL
4/12/1976,7.52,NULL
4/13/1976,7.5,NULL
4/14/1976,7.47,NULL
4/15/1976,7.47,NULL
4/16/1976,NULL,NULL
4/19/1976,7.51,NULL
4/20/1976,7.5,NULL
4/21/1976,7.47,NULL
4/22/1976,7.52,NULL
4/23/1976,7.59,NULL
4/26/1976,7.61,NULL
4/27/1976,7.62,NULL
4/28/1976,7.6,NULL
4/29/1976,7.61,NULL
4/30/1976,7.67,NULL
5/3/1976,7.69,NULL
5/4/1976,7.66,NULL
5/5/1976,7.68,NULL
5/6/1976,7.78,NULL
5/7/1976,7.87,NULL
5/10/1976,7.92,NULL
5/11/1976,7.92,NULL
5/12/1976,7.94,NULL
5/13/1976,7.92,NULL
5/14/1976,7.93,NULL
5/17/1976,7.94,NULL
5/18/1976,7.94,NULL
5/19/1976,7.94,NULL
5/20/1976,7.95,NULL
5/21/1976,8,NULL
5/24/1976,7.98,NULL
5/25/1976,7.94,NULL
5/26/1976,7.95,NULL
5/27/1976,7.99,NULL
5/28/1976,7.96,NULL
5/31/1976,NULL,NULL
6/1/1976,7.94,7.26
6/2/1976,7.94,7.23
6/3/1976,7.92,7.22
6/4/1976,7.89,7.12
6/7/1976,7.88,7.09
6/8/1976,7.9,7.11
6/9/1976,7.9,7.08
6/10/1976,7.86,7
6/11/1976,7.86,7.03
6/14/1976,7.84,7.01
6/15/1976,7.85,7.02
6/16/1976,7.87,7.06
6/17/1976,7.85,7.06
6/18/1976,7.81,6.99
6/21/1976,7.8,6.95
6/22/1976,7.81,7.01
6/23/1976,7.81,7.01
6/24/1976,7.81,6.99
6/25/1976,7.83,7.02
6/28/1976,7.86,7.02
6/29/1976,7.86,7.02
6/30/1976,7.86,7.02
7/1/1976,7.88,7.02
7/2/1976,7.84,6.99
7/5/1976,NULL,NULL
7/6/1976,7.82,6.96
7/7/1976,7.84,6.99
7/8/1976,7.82,6.92
7/9/1976,7.78,6.77
7/12/1976,7.76,6.72
7/13/1976,7.77,6.74
7/14/1976,7.79,6.76
7/15/1976,7.77,6.72
7/16/1976,7.83,6.85
7/19/1976,7.86,6.89
7/20/1976,7.87,6.91
7/21/1976,7.86,6.9
7/22/1976,7.86,6.91
7/23/1976,7.84,6.9
7/26/1976,7.87,6.86
7/27/1976,7.85,6.76
7/28/1976,7.85,6.79
7/29/1976,7.85,6.75
7/30/1976,7.86,6.74
8/2/1976,7.85,6.75
8/3/1976,7.82,6.72
8/4/1976,7.81,6.73
8/5/1976,7.82,6.74
8/6/1976,7.84,6.71
8/9/1976,7.84,6.68
8/10/1976,7.84,6.68
8/11/1976,7.82,6.66
8/12/1976,7.81,6.64
8/13/1976,7.78,6.6
8/16/1976,7.74,6.57
8/17/1976,7.75,6.57
8/18/1976,7.76,6.59
8/19/1976,7.76,6.61
8/20/1976,7.76,6.68
8/23/1976,7.73,6.62
8/24/1976,7.72,6.6
8/25/1976,7.69,6.53
8/26/1976,7.68,6.54
8/27/1976,7.72,6.6
8/30/1976,7.71,6.57
8/31/1976,7.66,6.5
9/1/1976,7.64,6.5
9/2/1976,7.67,6.54
9/3/1976,7.65,6.52
9/6/1976,NULL,NULL
9/7/1976,7.64,6.46
9/8/1976,7.64,6.44
9/9/1976,7.66,6.49
9/10/1976,7.64,6.46
9/13/1976,7.64,6.47
9/14/1976,7.64,6.49
9/15/1976,7.62,6.45
9/16/1976,7.6,6.41
9/17/1976,7.49,6.26
9/20/1976,7.52,6.34
9/21/1976,7.51,6.3
9/22/1976,7.53,6.36
9/23/1976,7.54,6.35
9/24/1976,7.58,6.44
9/27/1976,7.6,6.41
9/28/1976,7.56,6.36
9/29/1976,7.56,6.36
9/30/1976,7.55,6.33
10/1/1976,7.49,6.24
10/4/1976,7.46,6.19
10/5/1976,7.47,6.19
10/6/1976,7.44,6.11
10/7/1976,7.43,6.09
10/8/1976,7.38,5.87
10/11/1976,NULL,NULL
10/12/1976,7.35,5.8
10/13/1976,7.35,5.82
10/14/1976,7.34,5.81
10/15/1976,7.31,5.75
10/18/1976,7.31,5.77
10/19/1976,7.35,5.85
10/20/1976,7.38,5.95
10/21/1976,7.39,5.98
10/22/1976,7.48,6.07
10/25/1976,7.53,6.11
10/26/1976,7.48,6.05
10/27/1976,7.45,6.01
10/28/1976,7.41,5.99
10/29/1976,7.42,6.03
11/1/1976,7.38,6.03
11/2/1976,NULL,NULL
11/3/1976,7.44,6.07
11/4/1976,7.38,5.95
11/5/1976,7.41,6.01
11/8/1976,7.46,6.04
11/9/1976,7.46,6.07
11/10/1976,7.45,6.03
11/11/1976,NULL,NULL
11/12/1976,7.43,6.01
11/15/1976,7.41,6
11/16/1976,7.33,5.86
11/17/1976,7.32,5.82
11/18/1976,7.33,5.83
11/19/1976,7.24,5.67
11/22/1976,7.17,5.56
11/23/1976,7.16,5.59
11/24/1976,7.14,5.56
11/25/1976,NULL,NULL
11/26/1976,6.99,5.41
11/29/1976,7.02,5.46
11/30/1976,7.01,5.42
12/1/1976,6.97,5.4
12/2/1976,6.92,5.34
12/3/1976,6.86,5.31
12/6/1976,6.87,5.37
12/7/1976,6.88,5.41
12/8/1976,6.91,5.43
12/9/1976,6.92,5.44
12/10/1976,6.82,5.31
12/13/1976,6.9,5.43
12/14/1976,6.89,5.39
12/15/1976,6.88,5.38
12/16/1976,6.88,5.4
12/17/1976,6.88,5.4
12/20/1976,6.84,5.34
12/21/1976,6.85,5.37
12/22/1976,6.86,5.34
12/23/1976,6.84,5.36
12/24/1976,NULL,NULL
12/27/1976,6.84,5.37
12/28/1976,6.86,5.39
12/29/1976,6.84,5.39
12/30/1976,6.8,5.38
12/31/1976,6.81,5.34
1/3/1977,6.84,5.42
1/4/1977,6.9,5.5
1/5/1977,6.88,5.48
1/6/1977,6.93,5.57
1/7/1977,7.07,5.68
1/10/1977,7.2,5.79
1/11/1977,7.28,5.87
1/12/1977,7.26,5.84
1/13/1977,7.18,5.79
1/14/1977,7.28,5.96
1/17/1977,7.28,5.98
1/18/1977,7.34,6.04
1/19/1977,7.28,6.02
1/20/1977,7.26,6.01
1/21/1977,7.28,6.02
1/24/1977,7.34,6.09
1/25/1977,7.32,6.08
1/26/1977,7.33,6.09
1/27/1977,7.43,6.26
1/28/1977,7.4,6.22
1/31/1977,7.4,6.18
2/1/1977,7.41,6.2
2/2/1977,7.47,6.28
2/3/1977,7.46,6.2
2/4/1977,7.28,6.03
2/7/1977,7.34,6.04
2/8/1977,7.35,6.06
2/9/1977,7.34,6.01
2/10/1977,7.34,6.04
2/11/1977,7.36,6.02
2/14/1977,7.38,6.06
2/15/1977,7.36,6.04
2/16/1977,7.34,6.02
2/17/1977,7.26,5.99
2/18/1977,7.41,6.06
2/21/1977,NULL,NULL
2/22/1977,7.42,6.09
2/23/1977,7.48,6.12
2/24/1977,7.5,6.2
2/25/1977,7.48,6.14
2/28/1977,7.45,6.08
3/1/1977,7.49,6.16
3/2/1977,7.45,6.12
3/3/1977,7.43,6.08
3/4/1977,7.48,6.1
3/7/1977,7.5,6.12
3/8/1977,7.52,6.14
3/9/1977,7.5,6.12
3/10/1977,7.49,6.11
3/11/1977,7.44,6.09
3/14/1977,7.45,6.06
3/15/1977,7.44,6.06
3/16/1977,7.44,6.08
3/17/1977,7.47,6.14
3/18/1977,7.44,6.08
3/21/1977,7.43,6.03
3/22/1977,7.43,6.04
3/23/1977,7.44,6.04
3/24/1977,7.46,6.07
3/25/1977,7.48,6.1
3/28/1977,7.47,6.11
3/29/1977,7.47,6.08
3/30/1977,7.44,6.05
3/31/1977,7.42,6.01
4/1/1977,7.43,6.02
4/4/1977,7.44,6.03
4/5/1977,7.47,6.01
4/6/1977,7.46,6.04
4/7/1977,7.43,6.02
4/8/1977,NULL,NULL
4/11/1977,7.39,5.96
4/12/1977,7.39,5.98
4/13/1977,7.36,5.96
4/14/1977,7.22,5.73
4/15/1977,7.25,5.78
4/18/1977,7.25,5.8
4/19/1977,7.3,5.87
4/20/1977,7.32,5.95
4/21/1977,7.33,5.94
4/22/1977,7.36,5.99
4/25/1977,7.4,6.01
4/26/1977,7.38,6
4/27/1977,7.38,6.01
4/28/1977,7.4,6.03
4/29/1977,7.45,6.14
5/2/1977,7.45,6.15
5/3/1977,7.44,6.15
5/4/1977,7.45,6.11
5/5/1977,7.47,6.16
5/6/1977,7.5,6.24
5/9/1977,7.5,6.25
5/10/1977,7.52,6.27
5/11/1977,7.52,6.34
5/12/1977,7.5,6.32
5/13/1977,7.48,6.28
5/16/1977,7.46,6.26
5/17/1977,7.45,6.25
5/18/1977,7.43,6.24
5/19/1977,7.49,6.37
5/20/1977,7.49,6.43
5/23/1977,7.46,6.38
5/24/1977,7.41,6.3
5/25/1977,7.39,6.23
5/26/1977,7.42,6.24
5/27/1977,7.38,6.2
5/30/1977,NULL,NULL
5/31/1977,7.38,6.18
6/1/1977,7.38,6.24
6/2/1977,7.39,6.2
6/3/1977,7.36,6.19
6/6/1977,7.37,6.18
6/7/1977,7.36,6.17
6/8/1977,7.36,6.15
6/9/1977,7.35,6.16
6/10/1977,7.3,6.15
6/13/1977,7.27,6.13
6/14/1977,7.22,6.08
6/15/1977,7.23,6.11
6/16/1977,7.24,6.12
6/17/1977,7.24,6.1
6/20/1977,7.27,6.11
6/21/1977,7.26,6.12
6/22/1977,7.25,6.12
6/23/1977,7.26,6.12
6/24/1977,7.2,6.1
6/27/1977,7.2,6.06
6/28/1977,7.16,6.06
6/29/1977,7.19,6.05
6/30/1977,7.2,6.08
7/1/1977,7.34,6.12
7/4/1977,NULL,NULL
7/5/1977,7.35,6.12
7/6/1977,7.37,6.14
7/7/1977,7.29,6.15
7/8/1977,7.31,6.19
7/11/1977,7.33,6.22
7/12/1977,7.32,6.22
7/13/1977,7.28,6.19
7/14/1977,NULL,NULL
7/15/1977,7.31,6.26
7/18/1977,7.34,6.3
7/19/1977,7.33,6.31
7/20/1977,7.32,6.35
7/21/1977,7.32,6.38
7/22/1977,7.31,6.35
7/25/1977,7.28,6.29
7/26/1977,7.28,6.28
7/27/1977,7.36,6.37
7/28/1977,7.41,6.48
7/29/1977,7.42,6.5
8/1/1977,7.43,6.49
8/2/1977,7.44,6.54
8/3/1977,7.42,6.53
8/4/1977,7.43,6.52
8/5/1977,7.42,6.53
8/8/1977,7.41,6.52
8/9/1977,7.45,6.58
8/10/1977,7.46,6.59
8/11/1977,7.47,6.64
8/12/1977,7.48,6.68
8/15/1977,7.48,6.71
8/16/1977,7.48,6.74
8/17/1977,7.44,6.72
8/18/1977,7.42,6.68
8/19/1977,7.4,6.67
8/22/1977,7.39,6.66
8/23/1977,7.36,6.64
8/24/1977,7.35,6.67
8/25/1977,7.32,6.62
8/26/1977,7.27,6.62
8/29/1977,7.25,6.56
8/30/1977,7.27,6.56
8/31/1977,7.28,6.59
9/1/1977,7.3,6.57
9/2/1977,7.24,6.53
9/5/1977,NULL,NULL
9/6/1977,7.24,6.52
9/7/1977,7.26,6.54
9/8/1977,7.28,6.54
9/9/1977,7.36,6.76
9/12/1977,7.38,6.78
9/13/1977,7.37,6.75
9/14/1977,7.34,6.74
9/15/1977,7.33,6.7
9/16/1977,7.32,6.68
9/19/1977,7.32,6.66
9/20/1977,7.36,6.7
9/21/1977,7.36,6.71
9/22/1977,7.39,6.85
9/23/1977,7.39,6.86
9/26/1977,7.42,6.89
9/27/1977,7.38,6.8
9/28/1977,7.38,6.81
9/29/1977,7.39,6.79
9/30/1977,7.41,6.82
10/3/1977,7.41,6.84
10/4/1977,7.4,6.84
10/5/1977,7.4,6.86
10/6/1977,7.44,6.89
10/7/1977,7.48,6.96
10/10/1977,NULL,NULL
10/11/1977,7.54,7.06
10/12/1977,7.54,7.14
10/13/1977,7.54,7.19
10/14/1977,7.54,7.17
10/17/1977,7.55,7.22
10/18/1977,7.55,7.23
10/19/1977,7.54,7.22
10/20/1977,7.54,7.2
10/21/1977,7.55,7.22
10/24/1977,7.56,7.2
10/25/1977,7.58,7.2
10/26/1977,7.57,7.17
10/27/1977,7.56,7.14
10/28/1977,7.56,7.14
10/31/1977,7.62,7.23
11/1/1977,7.63,7.23
11/2/1977,7.69,7.24
11/3/1977,7.68,7.22
11/4/1977,7.64,7.2
11/7/1977,7.62,7.17
11/8/1977,NULL,NULL
11/9/1977,7.6,7.16
11/10/1977,7.59,7.15
11/11/1977,NULL,NULL
11/14/1977,7.56,7.1
11/15/1977,7.56,7.11
11/16/1977,7.55,7.12
11/17/1977,7.54,7.1
11/18/1977,7.54,7.11
11/21/1977,7.56,7.12
11/22/1977,7.54,7.14
11/23/1977,7.52,7.11
11/24/1977,NULL,NULL
11/25/1977,7.52,7.1
11/28/1977,7.53,7.11
11/29/1977,7.55,7.11
11/30/1977,7.55,7.11
12/1/1977,7.58,7.13
12/2/1977,7.59,7.15
12/5/1977,7.6,7.15
12/6/1977,7.63,7.15
12/7/1977,7.63,7.16
12/8/1977,7.64,7.16
12/9/1977,7.63,7.15
12/12/1977,7.64,7.16
12/13/1977,7.65,7.16
12/14/1977,7.66,7.16
12/15/1977,7.67,7.14
12/16/1977,7.67,7.13
12/19/1977,7.69,7.13
12/20/1977,7.74,7.14
12/21/1977,7.72,7.16
12/22/1977,7.75,7.26
12/23/1977,7.75,7.24
12/26/1977,NULL,NULL
12/27/1977,7.77,7.25
12/28/1977,7.78,7.25
12/29/1977,7.82,7.26
12/30/1977,7.78,7.22
1/2/1978,NULL,NULL
1/3/1978,7.83,7.24
1/4/1978,7.82,7.24
1/5/1978,7.83,7.26
1/6/1978,7.85,7.28
1/9/1978,8.01,7.58
1/10/1978,8.02,7.58
1/11/1978,8.03,7.6
1/12/1978,8.02,7.6
1/13/1978,7.98,7.57
1/16/1978,7.98,7.55
1/17/1978,7.98,7.54
1/18/1978,7.98,7.54
1/19/1978,7.97,7.55
1/20/1978,7.97,7.55
1/23/1978,7.97,7.53
1/24/1978,7.99,7.53
1/25/1978,8,7.53
1/26/1978,7.98,7.51
1/27/1978,7.97,7.48
1/30/1978,7.96,7.47
1/31/1978,7.94,7.47
2/1/1978,7.96,7.47
2/2/1978,7.96,7.48
2/3/1978,7.97,7.48
2/6/1978,7.99,7.5
2/7/1978,7.99,7.52
2/8/1978,8,7.52
2/9/1978,8.01,7.52
2/10/1978,8.02,7.53
2/13/1978,NULL,NULL
2/14/1978,8.05,7.57
2/15/1978,8.08,7.59
2/16/1978,8.1,7.64
2/17/1978,8.09,7.63
2/20/1978,NULL,NULL
2/21/1978,8.1,7.65
2/22/1978,8.1,7.65
2/23/1978,8.08,7.65
2/24/1978,8.04,7.61
2/27/1978,8.02,7.59
2/28/1978,8.04,7.57
3/1/1978,8.05,7.59
3/2/1978,8.04,7.59
3/3/1978,8.04,7.59
3/6/1978,8.05,7.58
3/7/1978,8.03,7.56
3/8/1978,8.03,7.54
3/9/1978,8.02,7.56
3/10/1978,8,7.54
3/13/1978,7.99,7.54
3/14/1978,7.99,7.54
3/15/1978,8,7.54
3/16/1978,8,7.54
3/17/1978,8,7.55
3/20/1978,7.97,7.53
3/21/1978,7.97,7.53
3/22/1978,7.98,7.54
3/23/1978,8.01,7.56
3/24/1978,NULL,NULL
3/27/1978,8.12,7.61
3/28/1978,8.12,7.64
3/29/1978,8.11,7.64
3/30/1978,8.12,7.64
3/31/1978,8.15,7.7
4/3/1978,8.13,7.69
4/4/1978,8.12,7.69
4/5/1978,8.14,7.72
4/6/1978,8.16,7.73
4/7/1978,8.14,7.72
4/10/1978,8.15,7.72
4/11/1978,8.16,7.71
4/12/1978,8.16,7.69
4/13/1978,8.15,7.67
4/14/1978,8.12,7.61
4/17/1978,8.08,7.6
4/18/1978,8.08,7.62
4/19/1978,8.13,7.77
4/20/1978,8.14,7.79
4/21/1978,8.16,7.81
4/24/1978,8.18,7.82
4/25/1978,8.18,7.8
4/26/1978,8.22,7.85
4/27/1978,8.24,7.89
4/28/1978,8.24,7.97
5/1/1978,8.24,7.91
5/2/1978,8.25,7.91
5/3/1978,8.28,7.91
5/4/1978,8.27,7.9
5/5/1978,8.34,7.96
5/8/1978,8.35,7.98
5/9/1978,8.34,7.98
5/10/1978,8.34,7.98
5/11/1978,8.34,8
5/12/1978,8.36,8
5/15/1978,8.35,7.98
5/16/1978,8.34,7.97
5/17/1978,8.33,7.98
5/18/1978,8.37,8.04
5/19/1978,8.38,8.07
5/22/1978,8.38,8.07
5/23/1978,8.37,8.07
5/24/1978,8.39,8.1
5/25/1978,8.4,8.1
5/26/1978,8.42,8.1
5/29/1978,NULL,NULL
5/30/1978,NULL,NULL
5/31/1978,8.42,8.12
6/1/1978,8.41,8.12
6/2/1978,8.39,8.09
6/5/1978,8.38,8.07
6/6/1978,8.37,8.07
6/7/1978,8.37,8.07
6/8/1978,8.38,8.07
6/9/1978,8.41,8.09
6/12/1978,8.4,8.11
6/13/1978,8.41,8.11
6/14/1978,8.41,8.12
6/15/1978,8.41,8.12
6/16/1978,8.43,8.19
6/19/1978,8.45,8.25
6/20/1978,8.47,8.27
6/21/1978,8.5,8.41
6/22/1978,8.5,8.41
6/23/1978,8.55,8.44
6/26/1978,8.59,8.48
6/27/1978,8.58,8.44
6/28/1978,8.57,8.44
6/29/1978,8.57,8.42
6/30/1978,8.62,8.48
7/3/1978,8.59,8.44
7/4/1978,NULL,NULL
7/5/1978,8.62,8.44
7/6/1978,8.62,8.44
7/7/1978,8.66,8.48
7/10/1978,8.68,8.5
7/11/1978,8.68,8.48
7/12/1978,8.67,8.48
7/13/1978,8.68,8.5
7/14/1978,8.68,8.51
7/17/1978,8.65,8.48
7/18/1978,8.63,8.46
7/19/1978,8.62,8.46
7/20/1978,8.66,8.5
7/21/1978,8.67,8.59
7/24/1978,8.67,8.57
7/25/1978,8.67,8.55
7/26/1978,8.66,8.52
7/27/1978,8.58,8.47
7/28/1978,8.55,8.45
7/31/1978,8.56,8.47
8/1/1978,8.54,8.45
8/2/1978,8.44,8.4
8/3/1978,8.39,8.26
8/4/1978,8.38,8.26
8/7/1978,8.36,8.18
8/8/1978,8.35,8.19
8/9/1978,8.34,8.17
8/10/1978,8.45,8.24
8/11/1978,8.44,8.25
8/14/1978,8.45,8.29
8/15/1978,8.46,8.29
8/16/1978,8.55,8.5
8/17/1978,8.48,8.48
8/18/1978,8.46,8.5
8/21/1978,8.41,8.47
8/22/1978,8.41,8.47
8/23/1978,8.32,8.42
8/24/1978,8.35,8.41
8/25/1978,8.34,8.41
8/28/1978,8.35,8.41
8/29/1978,8.37,8.44
8/30/1978,8.42,8.48
8/31/1978,8.39,8.46
9/1/1978,8.38,8.5
9/4/1978,NULL,NULL
9/5/1978,8.34,8.46
9/6/1978,8.35,8.44
9/7/1978,8.34,8.44
9/8/1978,8.34,8.46
9/11/1978,8.31,8.43
9/12/1978,8.29,8.45
9/13/1978,8.3,8.45
9/14/1978,8.32,8.45
9/15/1978,8.35,8.49
9/18/1978,8.37,8.52
9/19/1978,8.38,8.54
9/20/1978,8.46,8.6
9/21/1978,8.51,8.69
9/22/1978,8.56,8.73
9/25/1978,8.56,8.75
9/26/1978,8.53,8.75
9/27/1978,8.54,8.74
9/28/1978,8.54,8.72
9/29/1978,8.56,8.7
10/2/1978,8.58,8.71
10/3/1978,8.57,8.69
10/4/1978,8.59,8.69
10/5/1978,8.6,8.69
10/6/1978,8.58,8.69
10/9/1978,NULL,NULL
10/10/1978,8.58,8.7
10/11/1978,8.56,8.7
10/12/1978,8.51,8.69
10/13/1978,8.52,8.69
10/16/1978,8.59,8.73
10/17/1978,8.6,8.77
10/18/1978,8.62,8.83
10/19/1978,8.64,8.84
10/20/1978,8.66,8.85
10/23/1978,8.66,8.84
10/24/1978,8.64,8.85
10/25/1978,8.65,8.96
10/26/1978,8.72,9.05
10/27/1978,8.78,9.12
10/30/1978,8.88,9.35
10/31/1978,8.96,9.49
11/1/1978,8.66,9.44
11/2/1978,8.73,9.42
11/3/1978,8.86,9.49
11/6/1978,8.85,9.45
11/7/1978,NULL,NULL
11/8/1978,8.86,9.49
11/9/1978,8.87,9.5
11/10/1978,8.86,9.46
11/13/1978,8.83,9.4
11/14/1978,8.82,9.41
11/15/1978,8.76,9.34
11/16/1978,8.72,9.21
11/17/1978,8.72,9.19
11/20/1978,8.72,9.19
11/21/1978,8.77,9.23
11/22/1978,8.77,9.37
11/23/1978,NULL,NULL
11/24/1978,8.86,9.6
11/27/1978,8.86,9.6
11/28/1978,8.86,9.6
11/29/1978,8.86,9.55
11/30/1978,8.86,9.55
12/1/1978,8.8,9.5
12/4/1978,8.82,9.51
12/5/1978,8.85,9.5
12/6/1978,8.85,9.5
12/7/1978,8.89,9.5
12/8/1978,8.9,9.51
12/11/1978,8.9,9.52
12/12/1978,8.92,9.52
12/13/1978,8.98,9.54
12/14/1978,8.96,9.54
12/15/1978,9,9.58
12/18/1978,9.13,9.86
12/19/1978,9.14,9.91
12/20/1978,9.16,9.96
12/21/1978,9.16,9.98
12/22/1978,9.11,9.96
12/25/1978,NULL,NULL
12/26/1978,9.13,9.98
12/27/1978,9.12,9.98
12/28/1978,9.16,9.98
12/29/1978,9.15,9.98
1/1/1979,NULL,NULL
1/2/1979,9.18,10
1/3/1979,9.16,9.98
1/4/1979,9.11,9.88
1/5/1979,9.1,9.87
1/8/1979,9.14,9.92
1/9/1979,9.16,9.92
1/10/1979,9.16,9.94
1/11/1979,9.15,9.92
1/12/1979,9.14,9.92
1/15/1979,9.15,9.91
1/16/1979,9.16,9.92
1/17/1979,9.18,9.91
1/18/1979,9.18,9.92
1/19/1979,9.15,9.91
1/22/1979,9.12,9.86
1/23/1979,9.1,9.85
1/24/1979,9.08,9.85
1/25/1979,8.98,9.78
1/26/1979,8.93,9.67
1/29/1979,8.96,9.67
1/30/1979,8.95,9.68
1/31/1979,8.95,9.64
2/1/1979,8.94,9.61
2/2/1979,8.89,9.48
2/5/1979,8.95,9.53
2/6/1979,9,9.58
2/7/1979,9.09,9.67
2/8/1979,9.09,9.7
2/9/1979,9.11,9.7
2/12/1979,NULL,NULL
2/13/1979,9.11,9.69
2/14/1979,9.12,9.67
2/15/1979,9.12,9.68
2/16/1979,9.11,9.68
2/19/1979,NULL,NULL
2/20/1979,9.12,9.69
2/21/1979,9.15,9.71
2/22/1979,9.2,9.9
2/23/1979,9.21,9.92
2/26/1979,9.2,9.91
2/27/1979,9.19,9.89
2/28/1979,9.17,9.89
3/1/1979,9.17,9.87
3/2/1979,9.16,9.87
3/5/1979,9.11,9.83
3/6/1979,9.14,9.83
3/7/1979,9.1,9.81
3/8/1979,9.1,9.76
3/9/1979,9.11,9.79
3/12/1979,9.11,9.81
3/13/1979,9.11,9.8
3/14/1979,9.12,9.82
3/15/1979,9.14,9.82
3/16/1979,9.12,9.84
3/19/1979,9.12,9.81
3/20/1979,9.13,9.79
3/21/1979,9.13,9.79
3/22/1979,9.12,9.77
3/23/1979,9.12,9.77
3/26/1979,9.12,9.76
3/27/1979,9.11,9.73
3/28/1979,9.07,9.71
3/29/1979,9.06,9.67
3/30/1979,9.11,9.72
4/2/1979,9.11,9.74
4/3/1979,9.1,9.73
4/4/1979,9.09,9.71
4/5/1979,9.07,9.68
4/6/1979,9.1,9.75
4/9/1979,9.14,9.81
4/10/1979,9.17,9.81
4/11/1979,9.2,9.85
